year,month,state,EHE
1998,9,IL,5927.8
1998,10,IL,5921.1
1998,11,IL,5934.7
1998,12,IL,5943.8
1999,1,IL,5912.0
1999,2,IL,5930.6
1999,3,IL,5934.2
1999,4,IL,5946.9
1999,5,IL,5944.8
1999,6,IL,5958.0
1999,7,IL,5958.1
1999,8,IL,5961.3
1999,9,IL,5957.8
1999,10,IL,5985.9
1999,11,IL,5991.3
1999,12,IL,6004.9
2000,1,IL,6011.5
2000,2,IL,6018.5
2000,3,IL,6037.2
2000,4,IL,6042.8
2000,5,IL,6046.7
2000,6,IL,6056.7
2000,7,IL,6041.5
2000,8,IL,6054.5
2000,9,IL,6055.4
2000,10,IL,6050.5
2000,11,IL,6055.1
2000,12,IL,6043.6
2001,1,IL,6041.8
2001,2,IL,6045.7
2001,3,IL,6044.0
2001,4,IL,6032.8
2001,5,IL,6028.9
2001,6,IL,6025.0
2001,7,IL,5991.7
2001,8,IL,5977.0
2001,9,IL,5960.3
2001,10,IL,5933.9
2001,11,IL,5919.0
2001,12,IL,5913.3
2002,1,IL,5912.8
2002,2,IL,5900.1
2002,3,IL,5891.3
2002,4,IL,5892.7
2002,5,IL,5886.2
2002,6,IL,5885.4
2002,7,IL,5873.1
2002,8,IL,5875.0
2002,9,IL,5870.2
2002,10,IL,5872.4
2002,11,IL,5871.1
2002,12,IL,5860.5
2003,1,IL,5847.1
2003,2,IL,5832.1
2003,3,IL,5818.1
2003,4,IL,5815.4
2003,5,IL,5806.0
2003,6,IL,5804.5
2003,7,IL,5802.9
2003,8,IL,5802.7
2003,9,IL,5799.0
2003,10,IL,5796.1
2003,11,IL,5792.3
2003,12,IL,5796.5
2004,1,IL,5797.7
2004,2,IL,5792.7
2004,3,IL,5800.2
2004,4,IL,5800.5
2004,5,IL,5810.3
2004,6,IL,5816.3
2004,7,IL,5822.5
2004,8,IL,5828.1
2004,9,IL,5818.4
2004,10,IL,5830.9
2004,11,IL,5833.4
2004,12,IL,5850.7
2005,1,IL,5831.4
2005,2,IL,5835.8
2005,3,IL,5834.1
2005,4,IL,5856.4
2005,5,IL,5854.9
2005,6,IL,5841.5
2005,7,IL,5875.0
2005,8,IL,5880.1
2005,9,IL,5885.9
2005,10,IL,5880.2
2005,11,IL,5888.4
2005,12,IL,5891.7
2006,1,IL,5902.0
2006,2,IL,5915.5
2006,3,IL,5920.9
2006,4,IL,5920.4
2006,5,IL,5920.9
2006,6,IL,5938.5
2006,7,IL,5935.7
2006,8,IL,5944.9
2006,9,IL,5948.0
2006,10,IL,5939.7
2006,11,IL,5943.6
2006,12,IL,5952.1
2007,1,IL,5966.5
2007,2,IL,5956.4
2007,3,IL,5976.0
2007,4,IL,5975.2
2007,5,IL,5983.5
2007,6,IL,5986.5
2007,7,IL,5983.0
2007,8,IL,5978.5
2007,9,IL,5978.0
2007,10,IL,5976.8
2007,11,IL,5982.7
2007,12,IL,5983.4
2008,1,IL,5989.8
2008,2,IL,5985.0
2008,3,IL,5978.3
2008,4,IL,5978.2
2008,5,IL,5973.5
2008,6,IL,5966.9
2008,7,IL,5962.0
2008,8,IL,5950.6
2008,9,IL,5930.0
2008,10,IL,5907.0
2008,11,IL,5880.4
2008,12,IL,5848.2
2009,1,IL,5799.4
2009,2,IL,5765.2
2009,3,IL,5726.3
2009,4,IL,5678.3
2009,5,IL,5662.9
2009,6,IL,5641.4
2009,7,IL,5620.5
2009,8,IL,5605.2
2009,9,IL,5597.1
2009,10,IL,5585.7
2009,11,IL,5588.4
2009,12,IL,5579.9
2010,1,IL,5583.1
2010,2,IL,5587.2
2010,3,IL,5588.2
2010,4,IL,5600.3
2010,5,IL,5618.8
2010,6,IL,5612.9
2010,7,IL,5590.2
2010,8,IL,5614.8
2010,9,IL,5615.8
2010,10,IL,5635.3
2010,11,IL,5637.5
2010,12,IL,5640.8
2011,1,IL,5648.0
2011,2,IL,5649.2
2011,3,IL,5659.2
2011,4,IL,5672.6
2011,5,IL,5668.4
2011,6,IL,5669.5
2011,7,IL,5681.9
2011,8,IL,5693.2
2011,9,IL,5698.4
2011,10,IL,5695.5
2011,11,IL,5698.9
2011,12,IL,5703.2
2012,1,IL,5721.4
2012,2,IL,5729.6
2012,3,IL,5745.8
2012,4,IL,5743.6
2012,5,IL,5742.2
2012,6,IL,5746.2
2012,7,IL,5746.3
2012,8,IL,5753.9
2012,9,IL,5766.2
2012,10,IL,5764.0
2012,11,IL,5773.7
2012,12,IL,5775.9
2013,1,IL,5784.8
2013,2,IL,5794.9
2013,3,IL,5792.3
2013,4,IL,5780.8
2013,5,IL,5788.3
2013,6,IL,5797.7
2013,7,IL,5801.3
2013,8,IL,5810.8
2013,9,IL,5815.0
2013,10,IL,5818.0
2013,11,IL,5821.8
2013,12,IL,5834.3
2014,1,IL,5842.8
2014,2,IL,5841.4
2014,3,IL,5852.0
2014,4,IL,5863.8
2014,5,IL,5873.5
2014,6,IL,5878.1
2014,7,IL,5880.1
2014,8,IL,5882.7
2014,9,IL,5888.7
2014,10,IL,5899.4
2014,11,IL,5912.0
2014,12,IL,5920.9
2015,1,IL,5917.8
2015,2,IL,5923.3
2015,3,IL,5924.7
2015,4,IL,5949.9
2015,5,IL,5972.1
2015,6,IL,5975.8
2015,7,IL,5981.5
2015,8,IL,5978.2
2015,9,IL,5980.9
2015,10,IL,5991.2
2015,11,IL,5992.1
2015,12,IL,5998.3
2016,1,IL,6000.4
2016,2,IL,6000.5
2016,3,IL,5998.6
2016,4,IL,6010.3
2016,5,IL,5999.6
2016,6,IL,5998.7
2016,7,IL,6014.5
2016,8,IL,6013.2
2016,9,IL,6025.9
2016,10,IL,6032.0
2016,11,IL,6033.5
2016,12,IL,6029.3
2017,1,IL,6023.7
2017,2,IL,6035.5
2017,3,IL,6040.9
2017,4,IL,6042.6
2017,5,IL,6047.7
2017,6,IL,6061.2
2017,7,IL,6053.7
2017,8,IL,6068.4
2017,9,IL,6073.3
2017,10,IL,6069.7
2017,11,IL,6073.8
2017,12,IL,6083.6
2018,1,IL,6073.6
2018,2,IL,6089.6
2018,3,IL,6105.9
2018,4,IL,6084.8
2018,5,IL,6094.6
2018,6,IL,6104.7
2018,7,IL,6109.0
2018,8,IL,6111.8
2018,9,IL,6116.2
2018,10,IL,6109.9
2018,11,IL,6115.6
2018,12,IL,6111.5
2019,1,IL,6112.8
2019,2,IL,6110.6
2019,3,IL,6113.3
2019,4,IL,6127.4
2019,5,IL,6131.5
2019,6,IL,6133.5
2019,7,IL,6132.9
2019,8,IL,6131.7
2019,9,IL,6129.7
2019,10,IL,6128.9
2019,11,IL,6124.1
2019,12,IL,6128.7
2020,1,IL,6140.9
2020,2,IL,6137.7
2020,3,IL,6085.0
2020,4,IL,5322.3
2020,5,IL,5339.0
2020,6,IL,5454.7
2020,7,IL,5567.5
2020,8,IL,5640.7
2020,9,IL,5662.9
2020,10,IL,5694.3
2020,11,IL,5663.2
2020,12,IL,5656.0
2021,1,IL,5684.7
2021,2,IL,5718.7
2021,3,IL,5754.1
2021,4,IL,5762.9
2021,5,IL,5769.1
2021,6,IL,5788.3
2021,7,IL,5818.0
2021,8,IL,5826.4
2021,9,IL,5835.1
2021,10,IL,5900.0
2021,11,IL,5918.6
2021,12,IL,5954.1
2022,1,IL,5957.6
2022,2,IL,5973.2
2022,3,IL,5991.4
2022,4,IL,6006.6
2022,5,IL,6019.3
2022,6,IL,6017.7
2022,7,IL,6057.3
2022,8,IL,6067.2
2022,9,IL,6068.0
2022,10,IL,6071.3
2022,11,IL,6077.2
2022,12,IL,6073.3
2023,1,IL,6115.8
2023,2,IL,6115.1
2023,3,IL,6115.9
2023,4,IL,6117.1
2023,5,IL,6120.2
2023,6,IL,6146.1
2023,7,IL,6121.7
2023,8,IL,6122.7
2023,9,IL,6125.8
2023,10,IL,6114.6
2023,11,IL,6120.4
2023,12,IL,6118.4
2024,1,IL,6123.9
2024,2,IL,6131.0
2024,3,IL,6138.1
2024,4,IL,6136.4
2024,5,IL,6144.9
2024,6,IL,6140.2
2024,7,IL,6145.3
2024,8,IL,6147.8
2024,9,IL,6138.2
2024,10,IL,6150.5
2024,11,IL,6148.8
2024,12,IL,6161.0
2025,1,IL,6156.6
2025,2,IL,6157.5
2025,3,IL,6168.4
2025,4,IL,6166.0
2025,5,IL,6165.8
2025,6,IL,6168.1
2025,7,IL,6167.0
2025,8,IL,6164.8
2025,9,IL,6161.4
2025,10,IL,6155.3
2025,11,IL,6147.5
2025,12,IL,6159.3
1990,1,IN,2513.5
1990,2,IN,2513.1
1990,3,IN,2517.7
1990,4,IN,2507.6
1990,5,IN,2511.1
1990,6,IN,2529.3
1990,7,IN,2543.1
1990,8,IN,2545.1
1990,9,IN,2531.0
1990,10,IN,2527.6
1990,11,IN,2517.1
1990,12,IN,2515.0
1991,1,IN,2511.3
1991,2,IN,2498.4
1991,3,IN,2490.6
1991,4,IN,2502.6
1991,5,IN,2501.7
1991,6,IN,2508.4
1991,7,IN,2506.5
1991,8,IN,2512.6
1991,9,IN,2512.6
1991,10,IN,2515.3
1991,11,IN,2514.9
1991,12,IN,2517.1
1992,1,IN,2524.2
1992,2,IN,2527.3
1992,3,IN,2527.6
1992,4,IN,2540.4
1992,5,IN,2551.1
1992,6,IN,2554.8
1992,7,IN,2562.5
1992,8,IN,2576.4
1992,9,IN,2566.0
1992,10,IN,2573.3
1992,11,IN,2575.5
1992,12,IN,2580.3
1993,1,IN,2596.8
1993,2,IN,2599.5
1993,3,IN,2597.1
1993,4,IN,2608.1
1993,5,IN,2613.2
1993,6,IN,2624.4
1993,7,IN,2628.9
1993,8,IN,2643.3
1993,9,IN,2636.6
1993,10,IN,2656.0
1993,11,IN,2663.0
1993,12,IN,2673.3
1994,1,IN,2676.4
1994,2,IN,2683.4
1994,3,IN,2695.8
1994,4,IN,2686.1
1994,5,IN,2697.8
1994,6,IN,2710.3
1994,7,IN,2717.7
1994,8,IN,2732.6
1994,9,IN,2741.0
1994,10,IN,2735.5
1994,11,IN,2749.3
1994,12,IN,2760.7
1995,1,IN,2769.5
1995,2,IN,2775.0
1995,3,IN,2786.6
1995,4,IN,2781.3
1995,5,IN,2780.7
1995,6,IN,2786.1
1995,7,IN,2783.1
1995,8,IN,2793.1
1995,9,IN,2807.3
1995,10,IN,2801.7
1995,11,IN,2803.1
1995,12,IN,2807.5
1996,1,IN,2795.1
1996,2,IN,2800.1
1996,3,IN,2800.5
1996,4,IN,2807.9
1996,5,IN,2814.5
1996,6,IN,2813.9
1996,7,IN,2800.8
1996,8,IN,2812.8
1996,9,IN,2832.0
1996,10,IN,2834.9
1996,11,IN,2838.0
1996,12,IN,2837.6
1997,1,IN,2837.8
1997,2,IN,2847.1
1997,3,IN,2851.2
1997,4,IN,2856.3
1997,5,IN,2856.3
1997,6,IN,2856.0
1997,7,IN,2863.9
1997,8,IN,2856.2
1997,9,IN,2867.7
1997,10,IN,2873.6
1997,11,IN,2876.9
1997,12,IN,2882.0
1998,1,IN,2896.8
1998,2,IN,2901.8
1998,3,IN,2899.4
1998,4,IN,2907.5
1998,5,IN,2918.8
1998,6,IN,2921.9
1998,7,IN,2903.8
1998,8,IN,2928.0
1998,9,IN,2928.1
1998,10,IN,2935.7
1998,11,IN,2946.4
1998,12,IN,2952.0
1999,1,IN,2926.5
1999,2,IN,2950.7
1999,3,IN,2955.6
1999,4,IN,2967.5
1999,5,IN,2976.3
1999,6,IN,2974.6
1999,7,IN,2974.0
1999,8,IN,2975.1
1999,9,IN,2980.5
1999,10,IN,2992.8
1999,11,IN,2997.9
1999,12,IN,3007.8
2000,1,IN,3008.8
2000,2,IN,3007.4
2000,3,IN,3017.1
2000,4,IN,3017.2
2000,5,IN,3024.2
2000,6,IN,3019.9
2000,7,IN,3010.3
2000,8,IN,3011.9
2000,9,IN,3003.5
2000,10,IN,2992.7
2000,11,IN,2983.3
2000,12,IN,2973.8
2001,1,IN,2960.1
2001,2,IN,2965.9
2001,3,IN,2965.5
2001,4,IN,2961.0
2001,5,IN,2949.2
2001,6,IN,2949.0
2001,7,IN,2927.5
2001,8,IN,2928.1
2001,9,IN,2928.6
2001,10,IN,2916.0
2001,11,IN,2907.0
2001,12,IN,2900.6
2002,1,IN,2895.9
2002,2,IN,2900.0
2002,3,IN,2895.9
2002,4,IN,2897.6
2002,5,IN,2901.2
2002,6,IN,2902.6
2002,7,IN,2918.7
2002,8,IN,2919.9
2002,9,IN,2916.6
2002,10,IN,2911.2
2002,11,IN,2912.3
2002,12,IN,2908.9
2003,1,IN,2905.9
2003,2,IN,2905.0
2003,3,IN,2900.6
2003,4,IN,2899.2
2003,5,IN,2899.3
2003,6,IN,2895.1
2003,7,IN,2889.9
2003,8,IN,2897.6
2003,9,IN,2899.3
2003,10,IN,2908.5
2003,11,IN,2909.5
2003,12,IN,2910.2
2004,1,IN,2912.8
2004,2,IN,2911.6
2004,3,IN,2920.5
2004,4,IN,2930.9
2004,5,IN,2932.5
2004,6,IN,2932.9
2004,7,IN,2938.7
2004,8,IN,2941.2
2004,9,IN,2943.1
2004,10,IN,2948.4
2004,11,IN,2950.2
2004,12,IN,2949.9
2005,1,IN,2949.8
2005,2,IN,2955.7
2005,3,IN,2952.0
2005,4,IN,2961.1
2005,5,IN,2955.5
2005,6,IN,2956.0
2005,7,IN,2959.4
2005,8,IN,2956.6
2005,9,IN,2969.5
2005,10,IN,2972.8
2005,11,IN,2974.5
2005,12,IN,2976.1
2006,1,IN,2978.8
2006,2,IN,2982.1
2006,3,IN,2986.7
2006,4,IN,2982.6
2006,5,IN,2974.3
2006,6,IN,2983.8
2006,7,IN,2971.5
2006,8,IN,2974.8
2006,9,IN,2977.1
2006,10,IN,2981.4
2006,11,IN,2981.1
2006,12,IN,2989.4
2007,1,IN,2989.0
2007,2,IN,2979.1
2007,3,IN,2994.7
2007,4,IN,2992.9
2007,5,IN,2991.3
2007,6,IN,2998.2
2007,7,IN,2989.5
2007,8,IN,2986.5
2007,9,IN,2992.5
2007,10,IN,2993.3
2007,11,IN,2995.1
2007,12,IN,2993.4
2008,1,IN,2991.6
2008,2,IN,2991.5
2008,3,IN,2979.9
2008,4,IN,2980.1
2008,5,IN,2981.3
2008,6,IN,2976.2
2008,7,IN,2970.6
2008,8,IN,2966.8
2008,9,IN,2955.4
2008,10,IN,2939.4
2008,11,IN,2920.8
2008,12,IN,2894.0
2009,1,IN,2858.7
2009,2,IN,2842.0
2009,3,IN,2821.9
2009,4,IN,2796.3
2009,5,IN,2789.3
2009,6,IN,2775.6
2009,7,IN,2765.2
2009,8,IN,2780.1
2009,9,IN,2770.9
2009,10,IN,2771.2
2009,11,IN,2777.4
2009,12,IN,2775.1
2010,1,IN,2781.2
2010,2,IN,2781.3
2010,3,IN,2787.3
2010,4,IN,2796.9
2010,5,IN,2809.8
2010,6,IN,2801.6
2010,7,IN,2815.1
2010,8,IN,2800.9
2010,9,IN,2798.6
2010,10,IN,2811.3
2010,11,IN,2809.5
2010,12,IN,2812.1
2011,1,IN,2822.1
2011,2,IN,2825.7
2011,3,IN,2833.3
2011,4,IN,2839.9
2011,5,IN,2848.0
2011,6,IN,2838.2
2011,7,IN,2852.4
2011,8,IN,2840.3
2011,9,IN,2860.3
2011,10,IN,2863.7
2011,11,IN,2861.6
2011,12,IN,2871.0
2012,1,IN,2883.2
2012,2,IN,2892.9
2012,3,IN,2898.0
2012,4,IN,2895.3
2012,5,IN,2898.9
2012,6,IN,2903.4
2012,7,IN,2896.7
2012,8,IN,2903.2
2012,9,IN,2916.2
2012,10,IN,2916.9
2012,11,IN,2914.8
2012,12,IN,2916.2
2013,1,IN,2918.5
2013,2,IN,2930.6
2013,3,IN,2929.6
2013,4,IN,2927.8
2013,5,IN,2919.9
2013,6,IN,2929.4
2013,7,IN,2924.5
2013,8,IN,2944.6
2013,9,IN,2945.5
2013,10,IN,2952.1
2013,11,IN,2966.0
2013,12,IN,2966.4
2014,1,IN,2944.0
2014,2,IN,2957.3
2014,3,IN,2964.2
2014,4,IN,2971.7
2014,5,IN,2980.5
2014,6,IN,2984.2
2014,7,IN,2978.0
2014,8,IN,2984.5
2014,9,IN,2985.2
2014,10,IN,2992.9
2014,11,IN,3004.2
2014,12,IN,3009.3
2015,1,IN,3014.0
2015,2,IN,3012.2
2015,3,IN,3013.9
2015,4,IN,3018.5
2015,5,IN,3031.1
2015,6,IN,3038.3
2015,7,IN,3032.9
2015,8,IN,3042.0
2015,9,IN,3044.8
2015,10,IN,3049.5
2015,11,IN,3055.2
2015,12,IN,3059.1
2016,1,IN,3059.0
2016,2,IN,3064.8
2016,3,IN,3067.1
2016,4,IN,3066.2
2016,5,IN,3063.0
2016,6,IN,3063.5
2016,7,IN,3078.9
2016,8,IN,3078.1
2016,9,IN,3088.8
2016,10,IN,3084.3
2016,11,IN,3088.6
2016,12,IN,3086.6
2017,1,IN,3090.8
2017,2,IN,3093.6
2017,3,IN,3098.9
2017,4,IN,3101.9
2017,5,IN,3104.4
2017,6,IN,3112.8
2017,7,IN,3107.8
2017,8,IN,3106.5
2017,9,IN,3118.2
2017,10,IN,3115.0
2017,11,IN,3118.0
2017,12,IN,3122.4
2018,1,IN,3121.2
2018,2,IN,3125.0
2018,3,IN,3132.8
2018,4,IN,3132.7
2018,5,IN,3136.9
2018,6,IN,3145.3
2018,7,IN,3139.9
2018,8,IN,3148.1
2018,9,IN,3149.7
2018,10,IN,3149.0
2018,11,IN,3145.2
2018,12,IN,3145.1
2019,1,IN,3164.8
2019,2,IN,3165.3
2019,3,IN,3162.3
2019,4,IN,3155.6
2019,5,IN,3147.9
2019,6,IN,3158.4
2019,7,IN,3149.4
2019,8,IN,3162.0
2019,9,IN,3162.6
2019,10,IN,3159.9
2019,11,IN,3164.8
2019,12,IN,3168.3
2020,1,IN,3162.4
2020,2,IN,3165.3
2020,3,IN,3138.5
2020,4,IN,2670.3
2020,5,IN,2796.7
2020,6,IN,2911.5
2020,7,IN,2966.0
2020,8,IN,2996.2
2020,9,IN,3011.8
2020,10,IN,3032.1
2020,11,IN,3033.4
2020,12,IN,3036.9
2021,1,IN,3049.1
2021,2,IN,3043.4
2021,3,IN,3056.8
2021,4,IN,3051.1
2021,5,IN,3059.7
2021,6,IN,3071.6
2021,7,IN,3101.7
2021,8,IN,3093.8
2021,9,IN,3082.3
2021,10,IN,3121.9
2021,11,IN,3135.4
2021,12,IN,3146.7
2022,1,IN,3153.2
2022,2,IN,3160.9
2022,3,IN,3168.8
2022,4,IN,3177.6
2022,5,IN,3178.1
2022,6,IN,3173.3
2022,7,IN,3208.8
2022,8,IN,3204.9
2022,9,IN,3209.6
2022,10,IN,3211.8
2022,11,IN,3216.9
2022,12,IN,3216.6
2023,1,IN,3221.4
2023,2,IN,3233.1
2023,3,IN,3234.6
2023,4,IN,3232.5
2023,5,IN,3238.9
2023,6,IN,3241.9
2023,7,IN,3241.9
2023,8,IN,3243.8
2023,9,IN,3246.8
2023,10,IN,3247.6
2023,11,IN,3249.0
2023,12,IN,3251.2
2024,1,IN,3249.1
2024,2,IN,3254.7
2024,3,IN,3255.3
2024,4,IN,3258.3
2024,5,IN,3262.5
2024,6,IN,3257.1
2024,7,IN,3256.1
2024,8,IN,3277.2
2024,9,IN,3271.5
2024,10,IN,3266.8
2024,11,IN,3267.2
2024,12,IN,3270.2
2025,1,IN,3255.0
2025,2,IN,3259.9
2025,3,IN,3271.8
2025,4,IN,3276.5
2025,5,IN,3280.6
2025,6,IN,3283.8
2025,7,IN,3288.4
2025,8,IN,3290.7
2025,9,IN,3295.3
2025,10,IN,3290.3
2025,11,IN,3286.0
2025,12,IN,3278.3
1990,1,IA,1216.5
1990,2,IA,1222.1
1990,3,IA,1219.8
1990,4,IA,1220.9
1990,5,IA,1222.4
1990,6,IA,1222.0
1990,7,IA,1230.4
1990,8,IA,1230.1
1990,9,IA,1235.2
1990,10,IA,1233.3
1990,11,IA,1233.7
1990,12,IA,1233.2
1991,1,IA,1233.8
1991,2,IA,1233.0
1991,3,IA,1233.6
1991,4,IA,1235.5
1991,5,IA,1235.8
1991,6,IA,1237.4
1991,7,IA,1242.4
1991,8,IA,1240.9
1991,9,IA,1242.7
1991,10,IA,1240.9
1991,11,IA,1239.6
1991,12,IA,1242.1
1992,1,IA,1243.8
1992,2,IA,1248.1
1992,3,IA,1248.7
1992,4,IA,1250.3
1992,5,IA,1252.5
1992,6,IA,1252.8
1992,7,IA,1252.5
1992,8,IA,1253.0
1992,9,IA,1253.3
1992,10,IA,1255.5
1992,11,IA,1259.1
1992,12,IA,1260.1
1993,1,IA,1262.5
1993,2,IA,1265.4
1993,3,IA,1265.8
1993,4,IA,1270.8
1993,5,IA,1275.6
1993,6,IA,1279.2
1993,7,IA,1278.6
1993,8,IA,1281.6
1993,9,IA,1286.2
1993,10,IA,1291.3
1993,11,IA,1292.6
1993,12,IA,1294.6
1994,1,IA,1297.0
1994,2,IA,1298.0
1994,3,IA,1303.9
1994,4,IA,1312.7
1994,5,IA,1316.0
1994,6,IA,1325.9
1994,7,IA,1323.8
1994,8,IA,1327.5
1994,9,IA,1331.4
1994,10,IA,1330.5
1994,11,IA,1339.1
1994,12,IA,1339.6
1995,1,IA,1346.1
1995,2,IA,1350.7
1995,3,IA,1354.4
1995,4,IA,1352.7
1995,5,IA,1352.0
1995,6,IA,1356.7
1995,7,IA,1357.7
1995,8,IA,1362.3
1995,9,IA,1363.8
1995,10,IA,1367.2
1995,11,IA,1370.6
1995,12,IA,1374.4
1996,1,IA,1377.6
1996,2,IA,1375.2
1996,3,IA,1380.0
1996,4,IA,1383.0
1996,5,IA,1380.2
1996,6,IA,1380.1
1996,7,IA,1383.1
1996,8,IA,1387.8
1996,9,IA,1384.3
1996,10,IA,1392.0
1996,11,IA,1393.7
1996,12,IA,1394.3
1997,1,IA,1394.8
1997,2,IA,1395.6
1997,3,IA,1397.0
1997,4,IA,1400.1
1997,5,IA,1405.3
1997,6,IA,1407.2
1997,7,IA,1410.2
1997,8,IA,1409.3
1997,9,IA,1412.4
1997,10,IA,1418.1
1997,11,IA,1419.9
1997,12,IA,1425.1
1998,1,IA,1428.9
1998,2,IA,1433.0
1998,3,IA,1431.9
1998,4,IA,1437.0
1998,5,IA,1443.3
1998,6,IA,1446.4
1998,7,IA,1446.6
1998,8,IA,1448.0
1998,9,IA,1449.9
1998,10,IA,1453.2
1998,11,IA,1455.4
1998,12,IA,1459.9
1999,1,IA,1457.3
1999,2,IA,1463.0
1999,3,IA,1464.7
1999,4,IA,1472.6
1999,5,IA,1472.5
1999,6,IA,1474.8
1999,7,IA,1474.6
1999,8,IA,1472.2
1999,9,IA,1471.7
1999,10,IA,1473.7
1999,11,IA,1476.0
1999,12,IA,1478.2
2000,1,IA,1477.3
2000,2,IA,1479.9
2000,3,IA,1485.7
2000,4,IA,1478.5
2000,5,IA,1479.2
2000,6,IA,1476.8
2000,7,IA,1484.3
2000,8,IA,1484.2
2000,9,IA,1482.6
2000,10,IA,1483.5
2000,11,IA,1483.0
2000,12,IA,1478.1
2001,1,IA,1478.6
2001,2,IA,1475.8
2001,3,IA,1473.7
2001,4,IA,1473.3
2001,5,IA,1473.2
2001,6,IA,1470.3
2001,7,IA,1467.4
2001,8,IA,1467.5
2001,9,IA,1463.7
2001,10,IA,1455.1
2001,11,IA,1452.5
2001,12,IA,1450.9
2002,1,IA,1453.4
2002,2,IA,1450.9
2002,3,IA,1447.2
2002,4,IA,1449.6
2002,5,IA,1449.5
2002,6,IA,1449.2
2002,7,IA,1446.9
2002,8,IA,1444.6
2002,9,IA,1446.7
2002,10,IA,1443.7
2002,11,IA,1445.4
2002,12,IA,1444.6
2003,1,IA,1442.6
2003,2,IA,1440.9
2003,3,IA,1437.7
2003,4,IA,1436.5
2003,5,IA,1436.7
2003,6,IA,1435.1
2003,7,IA,1436.3
2003,8,IA,1439.7
2003,9,IA,1442.7
2003,10,IA,1444.6
2003,11,IA,1445.3
2003,12,IA,1447.7
2004,1,IA,1448.5
2004,2,IA,1448.7
2004,3,IA,1449.8
2004,4,IA,1454.3
2004,5,IA,1453.8
2004,6,IA,1456.5
2004,7,IA,1461.4
2004,8,IA,1460.7
2004,9,IA,1459.6
2004,10,IA,1463.2
2004,11,IA,1464.8
2004,12,IA,1467.3
2005,1,IA,1465.5
2005,2,IA,1471.5
2005,3,IA,1476.2
2005,4,IA,1478.4
2005,5,IA,1479.4
2005,6,IA,1480.3
2005,7,IA,1483.9
2005,8,IA,1484.3
2005,9,IA,1488.5
2005,10,IA,1487.5
2005,11,IA,1488.2
2005,12,IA,1489.5
2006,1,IA,1494.8
2006,2,IA,1500.2
2006,3,IA,1502.3
2006,4,IA,1503.7
2006,5,IA,1504.1
2006,6,IA,1507.5
2006,7,IA,1503.4
2006,8,IA,1504.1
2006,9,IA,1507.5
2006,10,IA,1508.4
2006,11,IA,1509.0
2006,12,IA,1514.1
2007,1,IA,1514.1
2007,2,IA,1513.9
2007,3,IA,1513.7
2007,4,IA,1514.8
2007,5,IA,1517.7
2007,6,IA,1522.3
2007,7,IA,1519.7
2007,8,IA,1520.1
2007,9,IA,1520.5
2007,10,IA,1522.5
2007,11,IA,1526.9
2007,12,IA,1525.3
2008,1,IA,1527.6
2008,2,IA,1527.7
2008,3,IA,1527.0
2008,4,IA,1526.7
2008,5,IA,1527.9
2008,6,IA,1525.6
2008,7,IA,1526.4
2008,8,IA,1525.9
2008,9,IA,1525.9
2008,10,IA,1522.2
2008,11,IA,1516.2
2008,12,IA,1512.1
2009,1,IA,1503.5
2009,2,IA,1499.4
2009,3,IA,1490.7
2009,4,IA,1482.6
2009,5,IA,1481.0
2009,6,IA,1475.6
2009,7,IA,1470.7
2009,8,IA,1472.1
2009,9,IA,1471.9
2009,10,IA,1467.9
2009,11,IA,1467.0
2009,12,IA,1464.1
2010,1,IA,1463.6
2010,2,IA,1464.5
2010,3,IA,1467.7
2010,4,IA,1471.8
2010,5,IA,1472.5
2010,6,IA,1469.5
2010,7,IA,1467.5
2010,8,IA,1466.8
2010,9,IA,1465.2
2010,10,IA,1472.9
2010,11,IA,1473.9
2010,12,IA,1475.7
2011,1,IA,1475.7
2011,2,IA,1477.2
2011,3,IA,1479.3
2011,4,IA,1484.6
2011,5,IA,1483.1
2011,6,IA,1482.8
2011,7,IA,1486.3
2011,8,IA,1489.2
2011,9,IA,1493.8
2011,10,IA,1492.3
2011,11,IA,1494.6
2011,12,IA,1496.1
2012,1,IA,1498.8
2012,2,IA,1501.6
2012,3,IA,1506.8
2012,4,IA,1506.6
2012,5,IA,1507.4
2012,6,IA,1507.6
2012,7,IA,1509.7
2012,8,IA,1510.6
2012,9,IA,1513.0
2012,10,IA,1513.2
2012,11,IA,1514.7
2012,12,IA,1516.5
2013,1,IA,1516.0
2013,2,IA,1519.6
2013,3,IA,1519.2
2013,4,IA,1516.4
2013,5,IA,1524.1
2013,6,IA,1526.3
2013,7,IA,1534.9
2013,8,IA,1535.7
2013,9,IA,1537.9
2013,10,IA,1533.4
2013,11,IA,1536.9
2013,12,IA,1537.4
2014,1,IA,1536.3
2014,2,IA,1538.7
2014,3,IA,1540.1
2014,4,IA,1543.7
2014,5,IA,1547.7
2014,6,IA,1546.7
2014,7,IA,1546.7
2014,8,IA,1549.5
2014,9,IA,1554.1
2014,10,IA,1550.5
2014,11,IA,1552.9
2014,12,IA,1556.1
2015,1,IA,1558.4
2015,2,IA,1559.2
2015,3,IA,1561.7
2015,4,IA,1558.2
2015,5,IA,1560.5
2015,6,IA,1562.0
2015,7,IA,1561.1
2015,8,IA,1559.6
2015,9,IA,1560.4
2015,10,IA,1563.6
2015,11,IA,1564.7
2015,12,IA,1566.7
2016,1,IA,1568.4
2016,2,IA,1569.0
2016,3,IA,1573.7
2016,4,IA,1574.0
