year,month,state,crime_rate
2015,12,LA,15724.0
2015,12,MA,11753.0
2015,12,MD,14209.0
2015,12,ME,1980.0
2015,12,MI,19684.0
2015,12,MN,10687.0
2015,12,MO,16956.0
2015,12,MS,4900.0
2015,12,MT,2358.0
2015,12,NC,23251.0
2015,12,ND,1506.0
2015,12,NE,4019.0
2015,12,NH,2116.0
2015,12,NJ,13782.0
2015,12,NM,7416.0
2015,12,NV,8275.0
2015,12,NY,34408.0
2015,12,OH,24095.0
2015,12,OK,10825.0
2015,12,OR,5869.0
2015,12,PA,23578.0
2015,12,RI,2009.0
2015,12,SC,15655.0
2015,12,SD,1575.0
2015,12,TN,20162.0
2015,12,TX,77535.0
2015,12,UT,7844.0
2015,12,VA,15629.0
2015,12,VT,923.0
2015,12,WA,24016.0
2015,12,WI,10603.0
2015,12,WV,3378.0
2015,12,WY,934.0
2016,1,AK,2303.0
2016,1,AL,13843.0
2016,1,AR,9126.0
2016,1,AZ,21463.0
2016,1,CA,104727.0
2016,1,CO,13916.0
2016,1,CT,5931.0
2016,1,DC,2890.0
2016,1,DE,2375.0
2016,1,FL,
2016,1,GA,28617.0
2016,1,HI,4486.0
2016,1,IA,5414.0
2016,1,ID,2505.0
2016,1,IL,23644.0
2016,1,IN,14016.0
2016,1,KS,5374.0
2016,1,KY,8451.0
2016,1,LA,15177.0
2016,1,MA,10743.0
2016,1,MD,12133.0
2016,1,ME,1636.0
2016,1,MI,17654.0
2016,1,MN,9669.0
2016,1,MO,15998.0
2016,1,MS,4682.0
2016,1,MT,2457.0
2016,1,NC,22345.0
2016,1,ND,1567.0
2016,1,NE,3693.0
2016,1,NH,1815.0
2016,1,NJ,12037.0
2016,1,NM,7986.0
2016,1,NV,8217.0
2016,1,NY,29184.0
2016,1,OH,24285.0
2016,1,OK,11037.0
2016,1,OR,10939.0
2016,1,PA,19973.0
2016,1,RI,1790.0
2016,1,SC,14812.0
2016,1,SD,1503.0
2016,1,TN,18187.0
2016,1,TX,75540.0
2016,1,UT,7553.0
2016,1,VA,12896.0
2016,1,VT,717.0
2016,1,WA,24033.0
2016,1,WI,9841.0
2016,1,WV,2814.0
2016,1,WY,870.0
2016,2,AK,2089.0
2016,2,AL,10645.0
2016,2,AR,7691.0
2016,2,AZ,18426.0
2016,2,CA,93424.0
2016,2,CO,12531.0
2016,2,CT,4702.0
2016,2,DC,2654.0
2016,2,DE,2147.0
2016,2,FL,
2016,2,GA,24291.0
2016,2,HI,4042.0
2016,2,IA,4871.0
2016,2,ID,2265.0
2016,2,IL,19979.0
2016,2,IN,11255.0
2016,2,KS,4388.0
2016,2,KY,7322.0
2016,2,LA,12934.0
2016,2,MA,8955.0
2016,2,MD,10809.0
2016,2,ME,1485.0
2016,2,MI,14884.0
2016,2,MN,8504.0
2016,2,MO,13483.0
2016,2,MS,3956.0
2016,2,MT,2247.0
2016,2,NC,19638.0
2016,2,ND,1315.0
2016,2,NE,3176.0
2016,2,NH,1395.0
2016,2,NJ,11202.0
2016,2,NM,6931.0
2016,2,NV,7294.0
2016,2,NY,25722.0
2016,2,OH,20531.0
2016,2,OK,9675.0
2016,2,OR,10121.0
2016,2,PA,18116.0
2016,2,RI,1341.0
2016,2,SC,12614.0
2016,2,SD,1329.0
2016,2,TN,15683.0
2016,2,TX,65000.0
2016,2,UT,7368.0
2016,2,VA,11829.0
2016,2,VT,680.0
2016,2,WA,21330.0
2016,2,WI,8390.0
2016,2,WV,2374.0
2016,2,WY,828.0
2016,3,AK,2253.0
2016,3,AL,12738.0
2016,3,AR,8615.0
2016,3,AZ,19299.0
2016,3,CA,97214.0
2016,3,CO,13429.0
2016,3,CT,5143.0
2016,3,DC,3210.0
2016,3,DE,2421.0
2016,3,FL,
2016,3,GA,27037.0
2016,3,HI,3841.0
2016,3,IA,5701.0
2016,3,ID,2476.0
2016,3,IL,23338.0
2016,3,IN,13555.0
2016,3,KS,8416.0
2016,3,KY,8618.0
2016,3,LA,14212.0
2016,3,MA,10272.0
2016,3,MD,12931.0
2016,3,ME,1718.0
2016,3,MI,17668.0
2016,3,MN,10042.0
2016,3,MO,15209.0
2016,3,MS,4566.0
2016,3,MT,2509.0
2016,3,NC,22623.0
2016,3,ND,1428.0
2016,3,NE,3680.0
2016,3,NH,1710.0
2016,3,NJ,11868.0
2016,3,NM,7380.0
2016,3,NV,7948.0
2016,3,NY,28696.0
2016,3,OH,24510.0
2016,3,OK,10885.0
2016,3,OR,10323.0
2016,3,PA,20303.0
2016,3,RI,1695.0
2016,3,SC,14653.0
2016,3,SD,1623.0
2016,3,TN,18406.0
2016,3,TX,71526.0
2016,3,UT,7539.0
2016,3,VA,13704.0
2016,3,VT,823.0
2016,3,WA,22356.0
2016,3,WI,9638.0
2016,3,WV,3176.0
2016,3,WY,1006.0
2016,4,AK,2324.0
2016,4,AL,13150.0
2016,4,AR,8824.0
2016,4,AZ,19431.0
2016,4,CA,96113.0
2016,4,CO,13323.0
2016,4,CT,5409.0
2016,4,DC,3221.0
2016,4,DE,2423.0
2016,4,FL,
2016,4,GA,28111.0
2016,4,HI,3622.0
2016,4,IA,5703.0
2016,4,ID,2792.0
2016,4,IL,23427.0
2016,4,IN,13686.0
2016,4,KS,5147.0
2016,4,KY,9272.0
2016,4,LA,14699.0
2016,4,MA,10314.0
2016,4,MD,13402.0
2016,4,ME,1844.0
2016,4,MI,18578.0
2016,4,MN,10025.0
2016,4,MO,16136.0
2016,4,MS,4409.0
2016,4,MT,2535.0
2016,4,NC,22948.0
2016,4,ND,1504.0
2016,4,NE,3787.0
2016,4,NH,1801.0
2016,4,NJ,12211.0
2016,4,NM,7580.0
2016,4,NV,7905.0
2016,4,NY,29668.0
2016,4,OH,24443.0
2016,4,OK,11111.0
2016,4,OR,10454.0
2016,4,PA,20125.0
2016,4,RI,1549.0
2016,4,SC,15362.0
2016,4,SD,1735.0
2016,4,TN,19613.0
2016,4,TX,73788.0
2016,4,UT,7714.0
2016,4,VA,14375.0
2016,4,VT,864.0
2016,4,WA,22442.0
2016,4,WI,9958.0
2016,4,WV,3315.0
2016,4,WY,925.0
2016,5,AK,2623.0
2016,5,AL,14444.0
2016,5,AR,9350.0
2016,5,AZ,20176.0
2016,5,CA,100993.0
2016,5,CO,14170.0
2016,5,CT,5995.0
2016,5,DC,3720.0
2016,5,DE,2852.0
2016,5,FL,
2016,5,GA,29536.0
2016,5,HI,3744.0
2016,5,IA,6208.0
2016,5,ID,2931.0
2016,5,IL,26305.0
2016,5,IN,15185.0
2016,5,KS,5435.0
2016,5,KY,9650.0
2016,5,LA,15426.0
2016,5,MA,11036.0
2016,5,MD,14941.0
2016,5,ME,2064.0
2016,5,MI,20546.0
2016,5,MN,11107.0
2016,5,MO,17122.0
2016,5,MS,4823.0
2016,5,MT,2839.0
2016,5,NC,25348.0
2016,5,ND,1566.0
2016,5,NE,4145.0
2016,5,NH,2069.0
2016,5,NJ,13642.0
2016,5,NM,7901.0
2016,5,NV,8175.0
2016,5,NY,32766.0
2016,5,OH,27009.0
2016,5,OK,11841.0
2016,5,OR,10734.0
2016,5,PA,22267.0
2016,5,RI,1742.0
2016,5,SC,16422.0
2016,5,SD,1790.0
2016,5,TN,20426.0
2016,5,TX,76087.0
2016,5,UT,8463.0
2016,5,VA,15256.0
2016,5,VT,786.0
2016,5,WA,23594.0
2016,5,WI,10845.0
2016,5,WV,3637.0
2016,5,WY,1108.0
2016,6,AK,2802.0
2016,6,AL,14169.0
2016,6,AR,9545.0
2016,6,AZ,19385.0
2016,6,CA,95582.0
2016,6,CO,14680.0
2016,6,CT,6538.0
2016,6,DC,3840.0
2016,6,DE,2869.0
2016,6,FL,94673.0
2016,6,GA,29176.0
2016,6,HI,3554.0
2016,6,IA,6540.0
2016,6,ID,2905.0
2016,6,IL,27194.0
2016,6,IN,15480.0
2016,6,KS,8815.0
2016,6,KY,9490.0
2016,6,LA,15141.0
2016,6,MA,11527.0
2016,6,MD,15071.0
2016,6,ME,2008.0
2016,6,MI,20970.0
2016,6,MN,11470.0
2016,6,MO,17380.0
2016,6,MS,4834.0
2016,6,MT,2822.0
2016,6,NC,25445.0
2016,6,ND,1579.0
2016,6,NE,4247.0
2016,6,NH,2047.0
2016,6,NJ,14054.0
2016,6,NM,7941.0
2016,6,NV,7838.0
2016,6,NY,33255.0
2016,6,OH,28195.0
2016,6,OK,11477.0
2016,6,OR,10547.0
2016,6,PA,23111.0
2016,6,RI,1926.0
2016,6,SC,16287.0
2016,6,SD,1899.0
2016,6,TN,20083.0
2016,6,TX,74971.0
2016,6,UT,8763.0
2016,6,VA,14575.0
2016,6,VT,943.0
2016,6,WA,22490.0
2016,6,WI,11580.0
2016,6,WV,3591.0
2016,6,WY,1144.0
2016,7,AK,2999.0
2016,7,AL,15095.0
2016,7,AR,10011.0
2016,7,AZ,19538.0
2016,7,CA,97641.0
2016,7,CO,15284.0
2016,7,CT,6717.0
2016,7,DC,3808.0
2016,7,DE,2690.0
2016,7,FL,
2016,7,GA,30488.0
2016,7,HI,3478.0
2016,7,IA,6880.0
2016,7,ID,3095.0
2016,7,IL,29635.0
2016,7,IN,16239.0
2016,7,KS,6049.0
2016,7,KY,9826.0
2016,7,LA,15622.0
2016,7,MA,11954.0
2016,7,MD,15033.0
2016,7,ME,2409.0
2016,7,MI,22879.0
2016,7,MN,12066.0
2016,7,MO,18511.0
2016,7,MS,5279.0
2016,7,MT,3001.0
2016,7,NC,24534.0
2016,7,ND,1784.0
2016,7,NE,4152.0
2016,7,NH,2063.0
2016,7,NJ,14742.0
2016,7,NM,8043.0
2016,7,NV,7973.0
2016,7,NY,34576.0
2016,7,OH,29366.0
2016,7,OK,12093.0
2016,7,OR,10881.0
2016,7,PA,23733.0
2016,7,RI,2034.0
2016,7,SC,16920.0
2016,7,SD,2046.0
2016,7,TN,21273.0
2016,7,TX,76584.0
2016,7,UT,8196.0
2016,7,VA,15829.0
2016,7,VT,1123.0
2016,7,WA,23137.0
2016,7,WI,12187.0
2016,7,WV,3531.0
2016,7,WY,1195.0
2016,8,AK,3159.0
2016,8,AL,14994.0
2016,8,AR,9986.0
2016,8,AZ,20998.0
2016,8,CA,101390.0
2016,8,CO,15519.0
2016,8,CT,7238.0
2016,8,DC,3543.0
2016,8,DE,2881.0
2016,8,FL,
2016,8,GA,31297.0
2016,8,HI,4057.0
2016,8,IA,7029.0
2016,8,ID,3191.0
2016,8,IL,30436.0
2016,8,IN,16521.0
2016,8,KS,6046.0
2016,8,KY,9755.0
2016,8,LA,15387.0
2016,8,MA,12217.0
2016,8,MD,15661.0
2016,8,ME,2517.0
2016,8,MI,23690.0
2016,8,MN,13145.0
2016,8,MO,19708.0
2016,8,MS,5098.0
2016,8,MT,3230.0
2016,8,NC,23840.0
2016,8,ND,1872.0
2016,8,NE,4440.0
2016,8,NH,2152.0
2016,8,NJ,15708.0
2016,8,NM,8172.0
2016,8,NV,8503.0
2016,8,NY,36415.0
2016,8,OH,29107.0
2016,8,OK,12190.0
2016,8,OR,10922.0
2016,8,PA,25481.0
2016,8,RI,2230.0
2016,8,SC,16635.0
2016,8,SD,1895.0
2016,8,TN,21350.0
2016,8,TX,77176.0
2016,8,UT,8299.0
2016,8,VA,16463.0
2016,8,VT,1153.0
2016,8,WA,23886.0
2016,8,WI,12676.0
2016,8,WV,3594.0
2016,8,WY,1239.0
2016,9,AK,2879.0
2016,9,AL,14488.0
2016,9,AR,9338.0
2016,9,AZ,19675.0
2016,9,CA,97024.0
2016,9,CO,14946.0
2016,9,CT,6636.0
2016,9,DC,3599.0
2016,9,DE,2604.0
2016,9,FL,
2016,9,GA,30008.0
2016,9,HI,3957.0
2016,9,IA,7009.0
2016,9,ID,2850.0
2016,9,IL,28741.0
2016,9,IN,15028.0
2016,9,KS,9291.0
2016,9,KY,9252.0
2016,9,LA,14602.0
2016,9,MA,11241.0
2016,9,MD,15280.0
2016,9,ME,2202.0
2016,9,MI,21246.0
2016,9,MN,11842.0
2016,9,MO,17575.0
2016,9,MS,4770.0
2016,9,MT,2822.0
2016,9,NC,23576.0
2016,9,ND,1914.0
2016,9,NE,4254.0
2016,9,NH,2035.0
2016,9,NJ,14241.0
2016,9,NM,8427.0
2016,9,NV,8355.0
2016,9,NY,33648.0
2016,9,OH,27610.0
2016,9,OK,11069.0
2016,9,OR,10961.0
2016,9,PA,23419.0
2016,9,RI,1973.0
2016,9,SC,15529.0
2016,9,SD,1723.0
2016,9,TN,20681.0
2016,9,TX,74536.0
2016,9,UT,8082.0
2016,9,VA,15012.0
2016,9,VT,982.0
2016,9,WA,22948.0
2016,9,WI,11833.0
2016,9,WV,3345.0
2016,9,WY,1163.0
2016,10,AK,2541.0
2016,10,AL,14972.0
2016,10,AR,9285.0
2016,10,AZ,20295.0
2016,10,CA,100860.0
2016,10,CO,15205.0
2016,10,CT,6718.0
2016,10,DC,3854.0
2016,10,DE,2918.0
2016,10,FL,
2016,10,GA,30626.0
2016,10,HI,4009.0
2016,10,IA,7126.0
2016,10,ID,3002.0
2016,10,IL,28579.0
2016,10,IN,14340.0
2016,10,KS,6029.0
2016,10,KY,9572.0
2016,10,LA,14922.0
2016,10,MA,10944.0
2016,10,MD,15380.0
2016,10,ME,2175.0
2016,10,MI,21159.0
2016,10,MN,12049.0
2016,10,MO,18323.0
2016,10,MS,4634.0
2016,10,MT,2777.0
2016,10,NC,24177.0
2016,10,ND,1889.0
2016,10,NE,4469.0
2016,10,NH,1810.0
2016,10,NJ,14419.0
2016,10,NM,8089.0
2016,10,NV,8192.0
2016,10,NY,32931.0
2016,10,OH,28171.0
2016,10,OK,12099.0
2016,10,OR,11562.0
2016,10,PA,23790.0
2016,10,RI,1915.0
2016,10,SC,16024.0
2016,10,SD,1779.0
2016,10,TN,20775.0
2016,10,TX,76116.0
2016,10,UT,8865.0
2016,10,VA,16055.0
2016,10,VT,969.0
2016,10,WA,24132.0
2016,10,WI,12104.0
2016,10,WV,3121.0
2016,10,WY,1158.0
2016,11,AK,2588.0
2016,11,AL,12899.0
2016,11,AR,8890.0
2016,11,AZ,19353.0
2016,11,CA,97326.0
2016,11,CO,13376.0
2016,11,CT,6359.0
2016,11,DC,3437.0
2016,11,DE,2697.0
2016,11,FL,
2016,11,GA,27916.0
2016,11,HI,3600.0
2016,11,IA,6139.0
2016,11,ID,2789.0
2016,11,IL,26380.0
2016,11,IN,13651.0
2016,11,KS,5301.0
2016,11,KY,8687.0
2016,11,LA,14751.0
2016,11,MA,10251.0
2016,11,MD,14486.0
2016,11,ME,1966.0
2016,11,MI,19581.0
2016,11,MN,10894.0
2016,11,MO,17269.0
2016,11,MS,4670.0
2016,11,MT,2597.0
2016,11,NC,22411.0
2016,11,ND,1676.0
2016,11,NE,4113.0
2016,11,NH,1699.0
2016,11,NJ,13013.0
2016,11,NM,7872.0
2016,11,NV,7912.0
2016,11,NY,30974.0
2016,11,OH,25554.0
2016,11,OK,10885.0
2016,11,OR,11238.0
2016,11,PA,22157.0
2016,11,RI,1690.0
2016,11,SC,15052.0
2016,11,SD,1527.0
2016,11,TN,19128.0
2016,11,TX,72364.0
2016,11,UT,8034.0
2016,11,VA,14518.0
2016,11,VT,643.0
2016,11,WA,23590.0
2016,11,WI,10950.0
2016,11,WV,3178.0
2016,11,WY,991.0
2016,12,AK,2302.0
2016,12,AL,14361.0
2016,12,AR,9472.0
2016,12,AZ,20667.0
2016,12,CA,101801.0
2016,12,CO,13560.0
2016,12,CT,6078.0
2016,12,DC,3394.0
2016,12,DE,2534.0
2016,12,FL,547887.0
2016,12,GA,30756.0
2016,12,HI,3900.0
2016,12,IA,5787.0
2016,12,ID,2473.0
2016,12,IL,24682.0
2016,12,IN,13131.0
2016,12,KS,9298.0
2016,12,KY,8876.0
2016,12,LA,15637.0
2016,12,MA,10349.0
2016,12,MD,14368.0
2016,12,ME,1738.0
2016,12,MI,17175.0
2016,12,MN,10211.0
2016,12,MO,16702.0
2016,12,MS,4444.0
2016,12,MT,2288.0
2016,12,NC,20795.0
2016,12,ND,1346.0
2016,12,NE,3692.0
2016,12,NH,1570.0
2016,12,NJ,13295.0
2016,12,NM,8460.0
2016,12,NV,7735.0
2016,12,NY,31058.0
2016,12,OH,24133.0
2016,12,OK,11293.0
2016,12,OR,11085.0
2016,12,PA,21171.0
2016,12,RI,1694.0
2016,12,SC,15865.0
2016,12,SD,1377.0
2016,12,TN,19962.0
2016,12,TX,76078.0
2016,12,UT,8128.0
2016,12,VA,15468.0
2016,12,VT,386.0
2016,12,WA,22336.0
2016,12,WI,9383.0
2016,12,WV,3062.0
2016,12,WY,881.0
2017,1,AK,2536.0
2017,1,AL,13625.0
2017,1,AR,9223.0
2017,1,AZ,20557.0
2017,1,CA,105211.0
2017,1,CO,13914.0
2017,1,CT,5539.0
2017,1,DC,3353.0
2017,1,DE,2441.0
2017,1,FL,71.0
2017,1,GA,24641.0
2017,1,HI,3851.0
2017,1,IA,5509.0
2017,1,ID,2275.0
2017,1,IL,24716.0
2017,1,IN,14606.0
2017,1,KS,5581.0
2017,1,KY,9262.0
2017,1,LA,15710.0
2017,1,MA,10061.0
2017,1,MD,14482.0
2017,1,ME,1603.0
2017,1,MI,17573.0
2017,1,MN,10106.0
2017,1,MO,16875.0
2017,1,MS,4729.0
2017,1,MT,2192.0
2017,1,NC,23903.0
2017,1,ND,1502.0
2017,1,NE,3519.0
2017,1,NH,1544.0
2017,1,NJ,12702.0
2017,1,NM,8307.0
2017,1,NV,8411.0
2017,1,NY,29038.0
2017,1,OH,24944.0
2017,1,OK,11654.0
2017,1,OR,10713.0
2017,1,PA,20852.0
2017,1,RI,1746.0
2017,1,SC,16040.0
2017,1,SD,1400.0
2017,1,TN,19963.0
2017,1,TX,74653.0
2017,1,UT,7406.0
2017,1,VA,14037.0
2017,1,VT,728.0
2017,1,WA,21489.0
2017,1,WI,9630.0
2017,1,WV,3200.0
2017,1,WY,831.0
2017,2,AK,2461.0
2017,2,AL,11765.0
2017,2,AR,7965.0
2017,2,AZ,18164.0
2017,2,CA,92715.0
2017,2,CO,12505.0
2017,2,CT,4734.0
2017,2,DC,2715.0
2017,2,DE,1974.0
2017,2,FL,55.0
2017,2,GA,20863.0
2017,2,HI,3264.0
2017,2,IA,5218.0
2017,2,ID,2173.0
2017,2,IL,21343.0
2017,2,IN,11372.0
2017,2,KS,5000.0
2017,2,KY,7709.0
2017,2,LA,13431.0
2017,2,MA,8040.0
2017,2,MD,12214.0
2017,2,ME,1234.0
2017,2,MI,15135.0
2017,2,MN,9341.0
2017,2,MO,14843.0
2017,2,MS,3764.0
2017,2,MT,2050.0
2017,2,NC,19138.0
2017,2,ND,1341.0
2017,2,NE,3222.0
2017,2,NH,1293.0
2017,2,NJ,11495.0
2017,2,NM,7430.0
2017,2,NV,7062.0
2017,2,NY,24571.0
2017,2,OH,20774.0
2017,2,OK,10027.0
2017,2,OR,10304.0
2017,2,PA,17897.0
2017,2,RI,1206.0
2017,2,SC,13324.0
2017,2,SD,1298.0
2017,2,TN,16515.0
2017,2,TX,64669.0
2017,2,UT,7223.0
2017,2,VA,12118.0
2017,2,VT,691.0
2017,2,WA,18309.0
2017,2,WI,8481.0
2017,2,WV,2627.0
2017,2,WY,742.0
2017,3,AK,2463.0
2017,3,AL,12635.0
2017,3,AR,8220.0
2017,3,AZ,19818.0
2017,3,CA,99489.0
2017,3,CO,13660.0
2017,3,CT,5080.0
2017,3,DC,2598.0
2017,3,DE,2005.0
2017,3,FL,68.0
2017,3,GA,23347.0
2017,3,HI,3538.0
2017,3,IA,5754.0
2017,3,ID,2508.0
2017,3,IL,21929.0
2017,3,IN,11643.0
2017,3,KS,8162.0
2017,3,KY,8035.0
2017,3,LA,14036.0
2017,3,MA,8802.0
2017,3,MD,12030.0
2017,3,ME,1452.0
2017,3,MI,16482.0
2017,3,MN,9987.0
2017,3,MO,15682.0
2017,3,MS,4127.0
2017,3,MT,2401.0
2017,3,NC,20226.0
2017,3,ND,1516.0
2017,3,NE,3559.0
2017,3,NH,1523.0
2017,3,NJ,11467.0
2017,3,NM,7478.0
2017,3,NV,7259.0
2017,3,NY,26085.0
2017,3,OH,22260.0
2017,3,OK,10813.0
2017,3,OR,11283.0
2017,3,PA,18212.0
2017,3,RI,1407.0
2017,3,SC,14140.0
2017,3,SD,1426.0
2017,3,TN,18560.0
2017,3,TX,68703.0
2017,3,UT,7738.0
2017,3,VA,12470.0
2017,3,VT,714.0
2017,3,WA,21865.0
2017,3,WI,8706.0
2017,3,WV,2773.0
2017,3,WY,945.0
2017,4,AK,2473.0
2017,4,AL,13746.0
2017,4,AR,8703.0
2017,4,AZ,19256.0
2017,4,CA,96501.0
2017,4,CO,13446.0
2017,4,CT,5602.0
2017,4,DC,2995.0
2017,4,DE,2292.0
2017,4,FL,60.0
2017,4,GA,22919.0
2017,4,HI,3586.0
2017,4,IA,5797.0
2017,4,ID,2547.0
2017,4,IL,23742.0
2017,4,IN,12832.0
2017,4,KS,5210.0
2017,4,KY,8537.0
2017,4,LA,14606.0
2017,4,MA,9505.0
2017,4,MD,13065.0
2017,4,ME,1572.0
2017,4,MI,18153.0
2017,4,MN,10662.0
2017,4,MO,15763.0
2017,4,MS,4302.0
2017,4,MT,2548.0
2017,4,NC,21366.0
2017,4,ND,1393.0
2017,4,NE,3795.0
2017,4,NH,1688.0
2017,4,NJ,12089.0
2017,4,NM,7796.0
2017,4,NV,7531.0
2017,4,NY,27887.0
2017,4,OH,23601.0
2017,4,OK,10614.0
2017,4,OR,10908.0
2017,4,PA,18967.0
2017,4,RI,1596.0
2017,4,SC,15015.0
2017,4,SD,1545.0
2017,4,TN,19200.0
2017,4,TX,69706.0
2017,4,UT,7434.0
2017,4,VA,13319.0
2017,4,VT,780.0
2017,4,WA,21134.0
2017,4,WI,9707.0
2017,4,WV,2888.0
2017,4,WY,900.0
2017,5,AK,2701.0
2017,5,AL,14544.0
2017,5,AR,9526.0
2017,5,AZ,20153.0
2017,5,CA,99280.0
2017,5,CO,15120.0
2017,5,CT,6025.0
2017,5,DC,3426.0
2017,5,DE,2425.0
2017,5,FL,53.0
2017,5,GA,24580.0
2017,5,HI,3828.0
2017,5,IA,6044.0
2017,5,ID,2749.0
2017,5,IL,26027.0
2017,5,IN,14616.0
2017,5,KS,6085.0
2017,5,KY,9281.0
2017,5,LA,15385.0
2017,5,MA,10181.0
2017,5,MD,14155.0
2017,5,ME,1939.0
2017,5,MI,19679.0
2017,5,MN,11834.0
2017,5,MO,17978.0
2017,5,MS,4411.0
2017,5,MT,2822.0
2017,5,NC,23533.0
2017,5,ND,1651.0
2017,5,NE,4055.0
2017,5,NH,1809.0
2017,5,NJ,13965.0
2017,5,NM,8340.0
2017,5,NV,8245.0
2017,5,NY,30960.0
2017,5,OH,25648.0
2017,5,OK,11397.0
2017,5,OR,11705.0
2017,5,PA,21797.0
2017,5,RI,1790.0
2017,5,SC,16121.0
2017,5,SD,1596.0
2017,5,TN,21377.0
2017,5,TX,74907.0
2017,5,UT,7860.0
2017,5,VA,14176.0
2017,5,VT,967.0
2017,5,WA,22593.0
2017,5,WI,11250.0
2017,5,WV,3171.0
2017,5,WY,1005.0
2017,6,AK,3020.0
2017,6,AL,14606.0
2017,6,AR,9477.0
2017,6,AZ,19659.0
2017,6,CA,94503.0
2017,6,CO,14760.0
2017,6,CT,6420.0
2017,6,DC,3168.0
2017,6,DE,2377.0
2017,6,FL,51.0
2017,6,GA,25090.0
2017,6,HI,3465.0
2017,6,IA,6355.0
2017,6,ID,2794.0
2017,6,IL,27891.0
2017,6,IN,14619.0
2017,6,KS,9486.0
2017,6,KY,9221.0
2017,6,LA,15793.0
2017,6,MA,10438.0
2017,6,MD,14638.0
2017,6,ME,2182.0
2017,6,MI,20281.0
2017,6,MN,12444.0
2017,6,MO,17855.0
2017,6,MS,4767.0
2017,6,MT,2741.0
2017,6,NC,22926.0
2017,6,ND,1713.0
2017,6,NE,4263.0
2017,6,NH,1869.0
2017,6,NJ,14172.0
2017,6,NM,8066.0
2017,6,NV,7614.0
2017,6,NY,31817.0
2017,6,OH,26143.0
2017,6,OK,11159.0
2017,6,OR,11525.0
2017,6,PA,21863.0
2017,6,RI,1894.0
2017,6,SC,15927.0
2017,6,SD,1760.0
2017,6,TN,21427.0
2017,6,TX,72948.0
2017,6,UT,8028.0
2017,6,VA,14826.0
2017,6,VT,912.0
2017,6,WA,21972.0
2017,6,WI,10822.0
2017,6,WV,3017.0
2017,6,WY,1024.0
2017,7,AK,3319.0
2017,7,AL,15229.0
2017,7,AR,9440.0
2017,7,AZ,20864.0
2017,7,CA,98664.0
2017,7,CO,15301.0
2017,7,CT,7059.0
2017,7,DC,3248.0
2017,7,DE,2584.0
2017,7,FL,58.0
2017,7,GA,26315.0
2017,7,HI,3922.0
2017,7,IA,6920.0
2017,7,ID,3180.0
2017,7,IL,29141.0
2017,7,IN,15500.0
2017,7,KS,6076.0
2017,7,KY,9745.0
2017,7,LA,16092.0
2017,7,MA,11671.0
2017,7,MD,14954.0
2017,7,ME,2299.0
2017,7,MI,22506.0
2017,7,MN,12943.0
2017,7,MO,18711.0
2017,7,MS,4903.0
2017,7,MT,2919.0
2017,7,NC,24590.0
2017,7,ND,1748.0
2017,7,NE,4361.0
2017,7,NH,2036.0
2017,7,NJ,15543.0
2017,7,NM,8674.0
2017,7,NV,8135.0
2017,7,NY,34358.0
2017,7,OH,27820.0
2017,7,OK,11127.0
2017,7,OR,11571.0
2017,7,PA,22740.0
2017,7,RI,2053.0
2017,7,SC,16478.0
2017,7,SD,1870.0
2017,7,TN,22472.0
2017,7,TX,73838.0
2017,7,UT,7948.0
2017,7,VA,15396.0
2017,7,VT,1006.0
2017,7,WA,22620.0
2017,7,WI,11869.0
2017,7,WV,3208.0
2017,7,WY,1090.0
2017,8,AK,3062.0
2017,8,AL,14664.0
2017,8,AR,9494.0
2017,8,AZ,20754.0
2017,8,CA,98564.0
2017,8,CO,15564.0
2017,8,CT,6974.0
2017,8,DC,3188.0
2017,8,DE,2729.0
2017,8,FL,65.0
2017,8,GA,23912.0
2017,8,HI,3746.0
2017,8,IA,7130.0
2017,8,ID,3124.0
2017,8,IL,29292.0
2017,8,IN,15007.0
2017,8,KS,6164.0
2017,8,KY,9459.0
2017,8,LA,16025.0
2017,8,MA,11729.0
2017,8,MD,15364.0
2017,8,ME,2182.0
2017,8,MI,22309.0
2017,8,MN,13068.0
2017,8,MO,18701.0
2017,8,MS,4568.0
2017,8,MT,3002.0
2017,8,NC,25291.0
2017,8,ND,1815.0
2017,8,NE,4756.0
2017,8,NH,2032.0
2017,8,NJ,15655.0
2017,8,NM,8983.0
2017,8,NV,8200.0
2017,8,NY,37920.0
2017,8,OH,27978.0
2017,8,OK,11582.0
2017,8,OR,11238.0
2017,8,PA,23472.0
2017,8,RI,1966.0
2017,8,SC,16167.0
2017,8,SD,1816.0
2017,8,TN,21684.0
2017,8,TX,72946.0
2017,8,UT,8129.0
2017,8,VA,15761.0
2017,8,VT,1017.0
2017,8,WA,22047.0
2017,8,WI,11710.0
2017,8,WV,3234.0
2017,8,WY,1192.0
2017,9,AK,3021.0
2017,9,AL,12643.0
2017,9,AR,9079.0
2017,9,AZ,19705.0
2017,9,CA,94809.0
2017,9,CO,14704.0
2017,9,CT,6374.0
2017,9,DC,3204.0
2017,9,DE,2495.0
2017,9,FL,58.0
2017,9,GA,23610.0
2017,9,HI,3754.0
2017,9,IA,6845.0
2017,9,ID,2897.0
2017,9,IL,26657.0
2017,9,IN,13668.0
2017,9,KS,9719.0
2017,9,KY,9315.0
2017,9,LA,14704.0
2017,9,MA,10908.0
2017,9,MD,13875.0
2017,9,ME,2114.0
2017,9,MI,20306.0
2017,9,MN,11883.0
2017,9,MO,17980.0
